
D:\Program Files\3rd\cmder
$ QFlog.py -p COM36 VIEW_LOGS
2021-09-04 00:40:01,336 QFLOG INFO     : Enabling logging
2021-09-04 00:41:24,635 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164124.00,2239.13222,N,11402.35266,E,1,04,1.4,33.4,M,-2.2,M,,*48
2021-09-04 00:41:24,635 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023526 lat:22391322
2021-09-04 00:41:24,635 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039210 E lat:22652203 N valid:1
2021-09-04 00:41:24,635 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:41:24,651 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:41:24
2021-09-04 00:41:24,651 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65220
2021-09-04 00:41:24,651 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3921
2021-09-04 00:41:24,667 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 31.22
2021-09-04 00:41:24,667 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 33.48
2021-09-04 00:41:24,667 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:41:24,683 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
2021-09-04 00:41:24,683 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 33.56
2021-09-04 00:41:24,683 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 49.26
2021-09-04 00:41:24,683 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 0.79
2021-09-04 00:41:24,698 QFLOG INFO     : [LOG]: [log_location,381] NWY Bearing accuracy is not provided
2021-09-04 00:41:25,635 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164125.00,2239.13202,N,11402.35162,E,1,04,1.4,25.9,M,-2.2,M,,*46
2021-09-04 00:41:25,635 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023516 lat:22391320
